4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	아주 좋습니다. 잘사용하고 있네요! 번창하세요	아주 좋습니다. 잘사용하고 있네요! 번창하세요	100	롯데홈쇼핑	2020.01.12.	kk****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	하루만에 배송 감사합니다	하루만에 배송 감사합니다	100	신세계몰	2021.01.05.	dh****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송이 느린거 빼고는 좋았어요 	배송이 느린거 빼고는 좋았어요 	100	SSG.COM	2021.01.14.	rh****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	정말 좋아요 드*기 반자동 커피	정말 좋아요 드*기 반자동 커피 머신 쓰다가 캡슐 머신 고민하다 샀는데 진짜 편리하고, 맛도 좋으네요.. 라떼좋아해서 아이스도 가능한 우유거품기 있는 상품으로 알아보다가, 이 상품이 차가운 우유 거품이 된다해서 선택했어요. 우유거품이 아이스로 되어서 여름에도 많이 사용 할 수 있을 것 같아요. 소음도 그냥 보통 머신이랑 비슷해요. 크기도 생각보다 작아서 깜짝 놀랬어요. 우유 거품기는 소리 거의 없고 60초면 쫀쫀한 거품이 완성되요. 커피 내리지 않아도 우유 거품기는 따로 사용 할 수 있어서 더 쓰임새가 좋아요. 카페 갈일 없을 것 같아요. 캡슐가격이 많이 저렴해져서 좋아요, 다만 캡슐이 더 다양했으면 하는 바람이 있네요. 차종류나 코코아 종류도 있으면 좋을 것 같아요. 네스프레소 매장가서 이것 저것 비교해보고 ssg닷컴에서 할인하길래 여기서 구매했어요 . 아주 만족합니다. 배송도 빨랐고 상품 포장 상태도 깔끔하고 안전하게 배송되어 왔습니다.  상품이 마음에 들어서 이것 저것 정리 해서 썼네요.	100	SSG.COM	2019.01.18.	aa****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	일체형이라 우유는안데워집니다	네스프레소 일반캡슐머신으로살려면 제일싼거나 디자인맘에드는거 단독으로사세요.. 돈 몇푼아끼려다 더들어갑니다. 에어리치노기능은 기대이하.. 거품만날뿐 데워지지않아요. 따뜻한라떼...기대마세요. 고객센터에서 따로있는거보다기능이떨어져서그런다네요. 이런걸 팔다니어이없어서..도대체다른분들은 뭐가좋다는건지.?? 자리차지만많이하고... 저처럼 후회마시고 에어리치노필요하시면 따로구입하세요. 시티즈앤밀크는 정말비추입니다.	20	인터파크	2019.06.22.	pe****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	우리집에 카페가 생겼네요	홈카페를 만들고 싶어서 백번 고민하다가 구매한것 같아요 공식사이트보다 훨씬 저렴하고 네슬레코리아에서 정식수입된 제품이라고 하니 믿음이 갑니다 구성품 빠짐없이 잘 왔구요 주문 다음날 도착해서 빠른배송에 깜짝 놀랐습니다 예쁜 디자인 덕에 부엌을 지날때마다 기분이 좋아지고 향기로운 커피 한잔에 하루가 기분좋게 시작됩니다^^ 오래오래 잘쓸게요~~~	100	인터파크	2019.04.27.	bl****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	백화점에서 시음하구 맛이 괜찮아서 어떤제품살까 고민...	백화점에서 시음하구 맛이 괜찮아서 어떤제품살까 고민하다 라떼좋아해서 시티즈앤밀크 주문했어요소음이정도면 양호하구요 25초 예열 완전 만족해요웰컴박스에 있는걸로 세척하고 바로 내려먹엇내요진작살껄 그랫어요ㅋㅋ네스프레소 회원가입하고 제품등록했더니 바로웰컴팩 주문가능해서 주문해?어요ㅋㅋ뷰박스가 기대됩니당ㅋ	100	롯데홈쇼핑	2019.08.07.	ha****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	가장 쓸만한게 몰까 엄청 검색하	가장 쓸만한게 몰까 엄청 검색하다 결정한건데 역시 사용해보니 잘샀다 싶어요~ 에어로치나 결합상품이라 줄이 두개생길일도 업고 따로 돌아다닐일도 없고 쫀쫀한 우유거품까지 세척도 편리해서 왜이제야 샀니 싶네요.. 모델검색중이시라면 당연 요상품 추천드리구요 현재 최저가네요. 쿠폰까지써서 저렴히 잘 산거 같아요	100	SSG.COM	2017.08.09.	lo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	에어로치랑머신이랑 일체형이었네요! 실망... 일체형이었다면 안샀을텐데... 상품명에 같이 기재를 해주셨...	에어로치랑머신이랑 일체형이었네요! 실망...일체형이었다면 안샀을텐데... 상품명에 같이 기재를 해주셨으면 좋았을텐데...TT이미 개봉하여 반품이 어려워 그냥 사용합니다.공간활용에도 따로 떨어진 제품이 좋을것 같아요!TT  저희 언니꺼는 따로 떨어져있어 그런줄 알고 구매했는데... 전혀 몰랐습니다!TT	100	현대Hmall	2019.02.14.	al****	"['<img src=""http://media.hyundaihmall.com/hmall/co/editor/20190214/13/m_web_upload@20190214_134837499.jpg"" alt=""에어로치랑머신이랑 일체형이었네요!..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	전자동머신을 살까 했었는데 세?	전자동머신을 살까 했었는데 세척하기도 귀찮을거같아서 캡슐머신으로 했어요.. 원래 구매대행으로 주문했었는데 3주가 넘도록 배송이안돼 취소하고 신세계몰해서 구매했네요 차라리 잘된거같아요 무상a/s도 2년이나 되니까요.. 오자마자 세척해서 카페라떼 만들어먹었어요 너무 좋아요	100	SSG.COM	2017.07.26.	sm****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	커피 잘 내려지고 맛도 좋아요	살 때 시티즈를 살까 프로디지오를  살까 고민하다가 프로디지오로 구입했어요 가격은 훨씬 저렴한데 기능은 더 좋네요ㅋㅋㅋ 디자인도 모던스타일이라 맘에 듭니다 커피맛은 라떼파라 진한 캡슐 위주로 마셨는데 대체로 만족해요 ㅎㅎㅎ	100	인터파크	2018.08.20.	pi****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	커피마시기가 이렇게 편하다니 ?	커피마시기가 이렇게 편하다니 감격이에요. 라떼 좋아하는 남편에게 에어로치노는 신의 한 수 였어요. 거품 풍성하고 금방 휘리릭~ 정말 감격&감동이라고밖에... 게다가 네스프레소 상담센터는 연중무휴 24시간 운영이래요. 아무때나 전화할 수 있어 정말 좋아요!	100	SSG.COM	2017.05.15.	eq****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	지마켓에서 제일 최저가로 구매했어요 ㅎㅎ 매장에서 보고 구매한거라 엄청 만족해요 매장에서 산거랑 똑같이 정품혜택 받을 수 있고 상품 받자마자 부티크가서 회원등록하고 웰컴캡슐150개팩 구매했어요!!! 컬러도 완전 흰색 아니고 화이트그레이라 더 좋아여	100	G마켓	2019.04.07.	cj****	"['<img src=""http://bampic.gmarket.co.kr/v1/661/674/935674661/00572/935674661293351657200.jpg"" alt=""지마켓에서 제일 최저가로 구매했어..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	커피 너무 맛있어요.에어로치노 사용설명서가 미흡...	커피 너무 맛있어요.에어로치노 사용설명서가 미흡해요라떼만들땐 스프링을 떼고 하더라구요.좀더 맛있게 커피를 내려 마시는 설명이 부족해여.에로치노가 분리되었음 더 좋겠어요.디자인상 에어로치노가 없는 시티즈가 더 이뿐거가타여.	100	롯데홈쇼핑	2018.09.18.	yo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	직구로 사면 싸겠지만 기다릴 수가 없어 여기서 구매했어요 기존 유밀크 썼는데 거품기가 호환이 되어 비슷...	직구로 사면 싸겠지만 기다릴 수가 없어 여기서 구매했어요기존 유밀크 썼는데 거품기가 호환이 되어 비슷한 시티즈로 구매했네요 양이 많이 나오게 뽑아보니 기존 룽고보다 더 묽게 나오는 것 같아요 아메리카노 인가 하면서 적은양으로만 뽑고 사용하네요	100	현대Hmall	2019.08.15.	sh****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	오아우!!	사무실에서 네스프레소 다른기계 써봤는데 넘 간편하구 좋았어요 집에서는 좀 더 이쁜걸로 구매하고싶어 시티즈삿네영 오자마자 라떼만들어 먹구 아아 내려 먹었는데 넘나만족쿠ㅋㅋㅋ 바우처로 웰컴백 사러가야겠어여~~ 수고하세여	100	인터파크	2019.06.01.	vo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무좋아요	소음이 조금 있긴하지만 네스프레소 좋은건 다들아실거어에요~~거품도 벨벳거품처럼 부드럽게 잘 만들어지고요~~커피맛도정말 일품이에요 추석전주문해서 배송이 느리긴했지만 배송 느린거 감안하고도 넘 만족합니다	100	인터파크	2018.10.07.	yu****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무마음에듭니다.적극추천합니다.	주문 다음날 바로 배송되어 빠르게받았습니다^^ 타사이트와 비교했을때 가장 가격이 저렴했습니다 :-) 일주일간 사용해본 결과 만족스럽습니다!!!화이트로 구매했는데 고급지고 주방이 환해져서 좋습니다^^	100	11번가	2017.04.08.	ru****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고예요	배송도 빠르고 가격도 저렴하고 좋아요. 케이스부터 광태가 그냥~ . 설치하고 세척하고 각시부터 한잔!! 그러더니 150개짜리 캡슐 빨리 주문하랍니다. ㅋㅋ 맛 끝장입니다!	100	11번가	2017.09.07.	mo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	예쁘고 작동잘되고 맛있고~^^	왜 이제샀을까...직구가격이랑 차이없이 너무 저렴하게 정식통관제품을 구입했네요. 가격도 저렴하면서 as도 걱정없고~  커피도 세젤맛. 소소한행복입니다~^-^	100	인터파크	2018.05.14.	do****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최애상품되었어요	큰 기대 없이 구매했는데.... 커피 하루에 최소2잔은 먹게되네요 너무 간편하고 맛도 생각보다 좋고 밖에서 사먹던거 생각하면 캡슐가격도 저렴하구요	100	인터파크	2018.05.22.	ja****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송은 주문 후 다음날 쓱배송해	배송은 주문 후 다음날 쓱배송해 주셨고요. 물로 몇번 내려서 세척 후 사용했어요. 이제 밖에나가 커피 안가먹어도 되겠어요. 집애 카페하나 들였네요 좋아요~~	100	SSG.COM	2019.03.30.	yu****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋습니다~~^^	부모님 선물드리려고 직구를 안하고 그나마 저렴하게 구매한거 같아 넘 좋습니다~ (as나 설명서때문에요 ㅎ) 배송도 빨랐습니다 잘 쓰겠습니다 감사합니다	100	인터파크	2019.04.30.	mu****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	솔직히 라떼종류 안좋아하시는분은 치노없는것 강추드려...	솔직히 라떼종류 안좋아하시는분은 치노없는것 강추드려요씻고 말리고 귀찮네요그리고 원두추출시 소음심하네요기구가 가벼워그런가 그래요	80	롯데ON	2018.06.08.	tk****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	시티즈앤밀크는 커피머신과 에어로치노가 붙어 있는 제...	시티즈앤밀크는 커피머신과 에어로치노가 붙어 있는 제품이에요 저는 떨어져 따로된 상품인지 알았네요 참고하시면 좋을거같아요 그래도 잘쓰고있습니다 커피맛도 좋아요	80	롯데ON	2018.07.03.	nj****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	네스프레소 시티즈 앤 밀크 디자인도 이쁘고 카페라떼 만들어봤는데 거품도 풍부하고 너무 맛나네요~  커피숍 안가도 되네요~^^	100	옥션	2019.04.19.	tr****	"['<img src=""http://bampic.auction.co.kr/v1/595/394/b637394595/00900/b637394595159246090000.jpg"" alt=""네스프레소 시티즈 앤 밀크 디자인도 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무 사고싶었던 시티즈가 왔네?	너무 사고싶었던 시티즈가 왔네요. 생각보다 묵직하고 이뻐ㅓ요 테스용 이캡슐로 내려보니 크레마도 짱짱하게 생기고 맛도 최고 네요. 그리고 완전편해여.	100	SSG.COM	2018.03.24.	so****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	커피 맛도 좋고 제품도 견고하고 디자인도 주방 어디에 둬도 어울리네요.주말이 껴서 배송이 조금 늦은것 빼고는 만족합니다.	80	11번가	2019.07.18.	xi****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송완전빠르네요 화이트사려다?	배송완전빠르네요 화이트사려다재고없어블랙햇는데 블랙도너무이쁩니다 네스프레소 가입하고캡술주문햇어요 확인후보내주세용!	100	SSG.COM	2017.07.27.	mi****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무마음에듭니다.적극추천합니다.	갖고싶던   머신!! 배송  제품  만족!!기능도  쉽고   우유거품기도  좋고   !!  대체적으로   만족합니다	100	11번가	2017.03.12.	ch****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	조금더 알아보구 살껄..ㅎㅎ넘 맘이 급했나봐요.시티즈하고 에어로치노 따로 살것을...붙어있으니 좀..어쩔수 없죠!!ㅎㅎ그래도 이쁘니 좋으네요♡	80	11번가	2017.11.30.	ji****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	휴직하고 아이와함께 집안생활시	휴직하고 아이와함께 집안생활시작인 나에게 활력을 가져다준 시티즈~~~ 스벅캡슐을 기다리는 지금도 두근두근>< 좋아요	100	SSG.COM	2019.08.08.	ba****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	아주 맘에 들어요	네스프레소 커피머신 가격도 다른곳보다 착하고 배송도 빠르고 만족합니다물론, 상품은 더 할 나위 없이 좋구요강추	100	G마켓	2018.04.28.	ch****	"['<img src=""http://bampic.gmarket.co.kr/v1/774/455/331455774/00763/331455774271371576300.jpg"" alt=""네스프레소 커피머신 가격도 다른곳..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	상품 품질이 좋아요. 추천합니다!설 연휴 마지막...	상품 품질이 좋아요. 추천합니다!설 연휴 마지막날 주문했는데 택배 물량이 많아서인지 4일만에 받았어요. 깔끔하고 예뻐요.	100	롯데홈쇼핑	2019.02.11.	tn****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	품질, 디자인, 가격, 배송 전부 마음에 들어요!...	품질, 디자인, 가격, 배송 전부 마음에 들어요!저렴한가격에  상품권까지  최고예요	100	롯데홈쇼핑	2019.07.04.	el****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고예요	이사이트저사이트 가격비교해보다가 공식사이트구매가나을거같아여기서구매했습니다배송빠르고 커피넘맛낭?ㄷ	100	11번가	2018.12.02.	g1****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	계속 고민하고 고민했는데역시 구매하길 잘한것같아요배송도 빠르고맛도 좋아요~!에어로치노도 써봤는데우유거품이 금방만들어져서 너무 좋아요~	80	11번가	2019.01.01.	co****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	라떼까지 되니까 이젠 까페 갈일 별로 없지싶어요~넘...	라떼까지 되니까 이젠 까페 갈일 별로 없지싶어요~넘 맛있어요!!캡슐맛도 다양해서 골라먹는 재미가 있어요~	100	롯데홈쇼핑	2019.08.09.	iv****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	캡슐 커피도 맛있네요~ 다만 에?	캡슐 커피도 맛있네요~ 다만 에어로치노 스팀이 그렇게 뜨겁지는 않네요. 그점 빼고는 다 만족합니다.	100	SSG.COM	2019.03.04.	on****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	백화점에서 보고 디자인도 예쁘고 기능도 많아서 사고...	백화점에서 보고 디자인도 예쁘고 기능도 많아서 사고 싶었는데 너무 비싸더라구요. 싸게 사서 좋고 배송도 빨랐어요	100	롯데홈쇼핑	2019.07.29.	pi****	[]
